"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,          39,      -6.239837432,      -4.274319558,       -4.63200114,      -4.199438422,      -10.67822061,      0.4989440636,     0.03914644835,  -0.0004164619226,                 0,                 0,                 0,   0.0001075279065,     0.03914644835,  -0.0004164619226,                 0,    -0.01063856212,    0.001376357783
          0,           0,          40,        -6.2614384,      -4.285441813,       -4.64628575,      -4.210110713,       -10.6738436,      0.4989440636,      0.0385609423,  -0.0003374980991,                 0,                 0,                 0,   0.0001453902284,      0.0385609423,  -0.0003374980991,                 0,   -0.008752330182,    0.001376357783
          0,           0,          41,      -6.282123034,      -4.296779329,      -4.661107137,      -4.220214948,      -10.66973401,      0.4989440636,     0.03799591635,  -0.0002575711134,                 0,                 0,                 0,   0.0001806480247,     0.03799591635,  -0.0002575711134,                 0,   -0.006778915687,    0.001376357783
          0,           0,          42,      -6.304842824,      -4.308244609,      -4.676462022,      -4.232527957,      -10.66588179,      0.4989440636,     0.03745082753,  -0.0001780266896,                 0,                 0,                 0,   0.0002126822668,     0.03745082753,  -0.0001780266896,                 0,   -0.004753611638,    0.001376357783
          0,           0,          43,      -6.330347613,      -4.319753773,      -4.692440931,      -4.247564883,      -10.66223295,      0.4989440636,     0.03692491636,   -0.000100086214,                 0,                 0,                 0,   0.0002411895723,     0.03692491636,   -0.000100086214,                 0,   -0.002710533261,    0.001376357783
          0,           0,          44,      -6.357213867,       -4.33125346,      -4.709178391,      -4.263954737,      -10.65886512,      0.4989440636,     0.03641724072,  -2.464894858e-05,                 0,                 0,                 0,   0.0002661438011,     0.03641724072,  -2.464894858e-05,                 0,  -0.0006768483306,    0.001376357783
          0,           0,          45,      -6.383250336,      -4.342722492,      -4.726770796,       -4.27988203,      -10.65562675,      0.4989440636,     0.03592671499,   4.765821522e-05,                 0,                 0,                 0,   0.0002876853502,     0.03592671499,   4.765821522e-05,                 0,    0.001326539742,    0.001376357783
          0,           0,          46,      -6.407045062,      -4.354158335,      -4.745210537,      -4.294335276,      -10.65257009,      0.4989440636,     0.03545217554,   0.0001163336587,                 0,                 0,                 0,   0.0003059877142,     0.03545217554,   0.0001163336587,                 0,    0.003281425101,    0.001376357783
          0,           0,          47,      -6.428573974,       -4.36556273,      -4.764371663,      -4.307388144,      -10.64972026,      0.4989440636,     0.03499247488,   0.0001809006392,                 0,                 0,                 0,   0.0003211830853,     0.03499247488,   0.0001809006392,                 0,    0.005169701196,    0.001376357783
          0,           0,          48,       -6.44867127,      -4.376934486,      -4.784049746,      -4.319636709,      -10.64697462,      0.4989440636,     0.03454657661,   0.0002409360455,                 0,                 0,                 0,   0.0003333987586,     0.03454657661,   0.0002409360455,                 0,    0.006974237945,    0.001376357783
          0,           0,          49,      -6.468179625,      -4.388269273,       -4.80402902,      -4.331561267,      -10.64435391,      0.4989440636,     0.03411362076,   0.0002961989264,                 0,                 0,                 0,   0.0003428441447,     0.03411362076,   0.0002961989264,                 0,    0.008682717335,    0.001376357783
          0,           0,          50,      -6.487571471,      -4.399561933,       -4.82414044,      -4.343339632,      -10.64183727,      0.4989440636,     0.03369294444,   0.0003467435347,                 0,                 0,                 0,   0.0003498414874,     0.03369294444,   0.0003467435347,                 0,     0.01029128028,    0.001376357783
          0,           0,          51,      -6.507075703,      -4.410807866,      -4.844286855,      -4.355028674,      -10.63948631,      0.4989440636,      0.0332840558,   0.0003929223141,                 0,                 0,                 0,   0.0003547591926,      0.0332840558,   0.0003929223141,                 0,     0.01180512124,    0.001376357783
