"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,          12,      -4.763557589,      -3.553677184,      -3.765985947,      -2.862232283,      -10.35851117,      0.4989440636,      0.1810436521,      0.8463959061,                 0,                 0,                 0,    -0.03612654123,    -0.04418864097,      0.8644132101,                 0,       4.675092976,    0.002259910667
          0,           0,          13,      -4.823940441,      -3.567954846,      -3.765800053,      -2.921600541,      -10.32461861,      0.4989440636,      0.1685903696,      0.8276819281,                 0,                 0,                 0,    -0.04272522664,    -0.05137405425,      0.8431137487,                 0,       4.909425908,    0.002259910667
          0,           0,          14,      -4.885399677,       -3.57331681,      -3.777422378,      -2.973450399,      -10.29269181,      0.4989440636,      0.1745135815,      0.8785607468,                 0,                 0,                 0,    -0.02020423183,    -0.05882107812,      0.8937919538,                 0,       5.034340245,    0.003347022641
          0,           0,          15,      -4.929856596,      -3.568738097,      -3.797336349,      -3.006728442,      -10.26164975,      0.4989440636,      0.1867932181,      0.9565420402,                 0,                 0,                 0,      0.0096176567,    -0.06714290391,      0.9722943029,                 0,        5.12086065,    0.003347022641
          0,           0,          16,      -4.978038273,      -3.553694921,       -3.80797774,       -3.05493864,      -10.23166845,      0.4989440636,      0.1955712697,       1.023601754,                 0,                 0,                 0,     0.03058112981,    -0.07602028814,       1.039340939,                 0,       5.233906571,    0.003347022641
          0,           0,          17,      -5.037979809,      -3.534773558,      -3.803520929,      -3.126250071,        -10.203707,      0.4989440636,      0.1971828561,       1.063878107,                 0,                 0,                 0,      0.0380000455,    -0.08488790245,       1.078662018,                 0,       5.395388461,    0.003347022641
          0,           0,          18,      -5.081976779,      -3.519894455,      -3.792810573,      -3.170089849,      -10.17862148,      0.4989440636,      0.1928472097,       1.080473558,                 0,                 0,                 0,     0.03528174664,    -0.09337103423,       1.093569845,                 0,       5.602744058,    0.003347022641
          0,           0,          19,      -5.093677603,      -3.511026661,      -3.780536965,      -3.162206868,      -10.15724372,      0.4989440636,      0.1859030784,       1.085325136,                 0,                 0,                 0,     0.02870579729,     -0.1013342308,       1.096458836,                 0,       5.838123531,    0.004801323585
          0,           0,          20,      -5.100032531,      -3.505194121,      -3.765117804,      -3.156790436,      -10.13996245,      0.4989440636,      0.1796067596,       1.090793166,                 0,                 0,                 0,     0.02370416376,     -0.1088312379,        1.10011094,                 0,       6.073230029,    0.004801323585
          0,           0,          21,      -5.120419978,      -3.499054168,      -3.747657512,       -3.18539951,      -10.12669191,      0.4989440636,      0.1756249772,       1.103784979,                 0,                 0,                 0,     0.02265454965,      -0.116039873,       1.111629507,                 0,       6.284897493,    0.004801323585
          0,           0,          22,      -5.143976656,       -3.49180759,      -3.733221567,      -3.232082757,      -10.11702289,      0.4989440636,      0.1737705536,       1.124268642,                 0,                 0,                 0,     0.02484796747,     -0.1231326709,       1.130935246,                 0,       6.469845545,    0.004801323585
          0,           0,          23,      -5.154473212,      -3.484456752,      -3.725085068,      -3.262936428,      -10.11037793,      0.4989440636,      0.1728196717,       1.148014233,                 0,                 0,                 0,     0.02809488754,     -0.1301969634,       1.153625619,                 0,       6.642844658,    0.004801323585
          0,           0,          24,      -5.154877231,       -3.47790941,      -3.722271821,      -3.271976404,      -10.10614653,      0.4989440636,      0.1715696312,       1.170548931,                 0,                 0,                 0,     0.03049073682,     -0.1372368187,       1.175068931,                 0,       6.822588139,    0.004801323585
          0,           0,          25,      -5.156847765,      -3.472433418,      -3.721721146,      -3.279653834,      -10.10379971,      0.4989440636,      0.1694551684,       1.189595913,                 0,                 0,                 0,     0.03129742885,     -0.1442089546,        1.19291964,                 0,       7.020121744,    0.006541894445
          0,           0,          26,      -5.163503224,      -3.468093931,      -3.721148991,      -3.294265117,      -10.10302849,      0.4989440636,       0.166568623,       1.205291357,                 0,                 0,                 0,      0.0308318839,     -0.1510594234,       1.207333182,                 0,       7.236004811,    0.006541894445
          0,           0,          27,      -5.170237713,      -3.465022861,      -3.720020817,      -3.307744972,      -10.10374496,      0.4989440636,      0.1633363353,       1.219090124,                 0,                 0,                 0,     0.02986438283,     -0.1577529572,        1.21982519,                 0,       7.463679911,    0.006541894445
          0,           0,          28,      -5.172519717,      -3.463303487,       -3.71884512,      -3.312343757,      -10.10589707,      0.4989440636,      0.1601612491,       1.232474755,                 0,                 0,                 0,     0.02903916153,     -0.1642840525,       1.231931978,                 0,       7.695211936,    0.006541894445
          0,           0,          29,      -5.169953318,      -3.462843155,      -3.718259023,       -3.31076338,      -10.10949856,      0.4989440636,      0.1572272706,       1.246193725,                 0,                 0,                 0,     0.02860116096,     -0.1706687886,       1.244424116,                 0,       7.926066006,    0.006541894445
          0,           0,          30,      -5.164447529,      -3.463433771,      -3.718690274,      -3.309951414,      -10.11438456,      0.4989440636,      0.1545000645,       1.260195774,                 0,                 0,                 0,     0.02844326932,     -0.1769270644,       1.257243204,                 0,       8.156603547,    0.006541894445
          0,           0,          31,      -5.157345789,      -3.464899752,      -3.720399674,      -3.312866449,      -10.12048015,      0.4989440636,      0.1518411196,       1.274003966,                 0,                 0,                 0,     0.02831554026,     -0.1830692309,       1.269892707,                 0,       8.390375208,    0.006541894445
          0,           0,          32,      -5.149100557,      -3.467177814,      -3.723533154,      -3.318110104,      -10.12750468,      0.4989440636,      0.1491276169,       1.287152355,                 0,                 0,                 0,     0.02801992021,     -0.1890933268,       1.281890769,                 0,       8.631213867,    0.008571104682
          0,           0,          33,      -5.140335104,      -3.470295309,      -3.728104792,      -3.323382699,      -10.13508966,      0.4989440636,      0.1463134679,       1.299433199,                 0,                 0,                 0,     0.02749569781,     -0.1949901023,       1.293024798,                 0,       8.881159182,    0.008571104682
          0,           0,          34,      -5.132263774,      -3.474307489,       -3.73399532,      -3.327885146,      -10.14270585,      0.4989440636,      0.1434245031,       1.310906083,                 0,                 0,                 0,     0.02679730128,     -0.2007500289,       1.303359034,                 0,       9.140042702,    0.008571104682
          0,           0,          35,      -5.126175603,      -3.479254417,      -3.741007052,      -3.332222294,      -10.15014764,      0.4989440636,      0.1405183265,       1.321764722,                 0,                 0,                 0,     0.02602177558,     -0.2063676026,       1.313095501,                 0,       9.406351148,    0.008571104682
          0,           0,          36,      -5.122818714,      -3.485151332,      -3.748941015,      -3.337160143,      -10.15697432,      0.4989440636,      0.1376443051,        1.33218992,                 0,                 0,                 0,      0.0252446088,     -0.2118419339,       1.322421617,                 0,       9.678496463,    0.008571104682
          0,           0,          37,      -5.122247346,      -3.491996977,      -3.757646639,      -3.342918676,      -10.16283372,      0.4989440636,      0.1348244247,        1.34227074,                 0,                 0,                 0,     0.02449355919,     -0.2171748373,       1.331429102,                 0,       9.955694179,    0.008571104682
          0,           0,          38,      -5.124053838,      -3.499780283,      -3.767029298,      -3.349302519,      -10.16726878,      0.4989440636,      0.1320563026,       1.352006627,                 0,                 0,                 0,     0.02375809863,      -0.222368471,       1.340116805,                 0,       10.23810754,    0.008571104682
          0,           0,          39,      -5.127683639,      -3.508482214,      -3.777032632,      -3.356102371,      -10.16991437,      0.4989440636,      0.1293276809,        1.36135532,                 0,                 0,                 0,     0.02301439635,     -0.2274237368,       1.348440729,                 0,       10.52640324,     0.01092255939
          0,           0,          40,      -5.132647707,      -3.518074523,      -3.787616979,      -3.363290111,      -10.17037223,      0.4989440636,      0.1266299698,       1.370282446,                 0,                 0,                 0,     0.02224648529,     -0.2323400359,       1.356365452,                 0,       10.82115433,     0.01092255939
          0,           0,          41,      -5.138608163,      -3.528517824,      -3.798743065,      -3.370949875,      -10.16830095,      0.4989440636,       0.123964101,        1.37878644,                 0,                 0,                 0,     0.02145434537,     -0.2371160632,       1.363889702,                 0,       11.12246553,     0.01092255939
          0,           0,          42,      -5.145389205,      -3.539759911,      -3.810362372,      -3.379128695,      -10.16346957,      0.4989440636,      0.1213388163,       1.386896093,                 0,                 0,                 0,     0.02065010298,     -0.2417508259,       1.371043551,                 0,       11.42994579,     0.01092255939
          0,           0,          43,      -5.152960344,      -3.551733795,      -3.822410013,      -3.387777388,      -10.15555828,      0.4989440636,      0.1187654279,       1.394653322,                 0,                 0,                 0,     0.01984937179,     -0.2462442469,       1.377870417,                 0,       11.74292339,     0.01092255939
          0,           0,          44,      -5.161401005,      -3.564352541,      -3.834797646,      -3.396795216,      -10.14464501,      0.4989440636,       0.116253145,       1.402095964,                 0,                 0,                 0,     0.01906414481,     -0.2505972235,       1.384409231,                 0,       12.06071426,     0.01092255939
          0,           0,          45,      -5.170838726,      -3.577503662,      -3.847409193,      -3.406099579,      -10.13063632,      0.4989440636,      0.1138071001,       1.409249264,                 0,                 0,                 0,     0.01830019051,     -0.2548113317,       1.390685705,                 0,       12.38278863,     0.01092255939
          0,           0,          46,      -5.181360792,      -3.591040746,      -3.860101143,      -3.415646741,      -10.11355037,      0.4989440636,        0.11142897,         1.4161268,                 0,                 0,                 0,     0.01755842584,     -0.2588884662,       1.396713389,                 0,       12.70878479,     0.01092255939
          0,           0,          47,      -5.192919871,      -3.604775821,      -3.872706381,      -3.425393693,      -10.09353134,      0.4989440636,      0.1091188325,       1.422736441,                 0,                 0,                 0,      0.0168379254,     -0.2628305886,       1.402499904,                 0,       13.03841333,     0.01092255939
          0,           0,          48,      -5.205266637,       -3.61847256,      -3.885039598,      -3.435237224,      -10.07078875,      0.4989440636,      0.1068767621,       1.429086194,                 0,                 0,                 0,      0.0161383189,     -0.2666396993,       1.408053004,                 0,       13.37134626,     0.01364263551
          0,           0,          49,      -5.217944038,      -3.631841348,      -3.896901381,      -3.444978516,       -10.0454347,      0.4989440636,      0.1047034564,       1.435186943,                 0,                 0,                 0,      0.0154605942,     -0.2703179414,       1.413383382,                 0,       13.70715917,     0.01364263551
          0,           0,          50,      -5.230361042,      -3.644538204,      -3.908079844,      -3.454327411,      -10.01775124,      0.4989440636,      0.1025999888,       1.441051919,                 0,                 0,                 0,     0.01480653105,     -0.2738677026,       1.418504097,                 0,       14.04534187,     0.01364263551
          0,           0,          51,      -5.241932362,      -3.656167496,      -3.918350293,      -3.462934077,      -9.988027373,      0.4989440636,      0.1005672127,       1.446694511,                 0,                 0,                 0,     0.01417769786,      -0.277291624,       1.423428301,                 0,       14.38534959,     0.01364263551
          0,           0,          52,      -5.252229986,      -3.666293678,      -3.927476232,      -3.470427477,      -9.956470559,      0.4989440636,     0.09860530355,       1.452126166,                 0,                 0,                 0,     0.01357472332,     -0.2805924984,       1.428167098,                 0,       14.72665378,     0.01364263551
          0,           0,          53,      -5.261076628,      -3.674463559,      -3.935214534,       -3.47645223,      -9.923277228,      0.4989440636,     0.09671364235,       1.457355451,                 0,                 0,                 0,     0.01299713902,     -0.2837731412,       1.432728601,                 0,       15.06876812,     0.01364263551
          0,           0,          54,      -5.268543749,      -3.680240961,      -3.941327638,      -3.480698043,      -9.888732992,      0.4989440636,     0.09489101007,       1.462388324,                 0,                 0,                 0,     0.01244370296,     -0.2868362722,       1.437118251,                 0,       15.41124204,     0.01364263551
          0,           0,          55,       -5.27487418,      -3.683249344,      -3.945601117,      -3.482923199,      -9.853082838,      0.4989440636,     0.09313590857,       1.467229104,                 0,                 0,                 0,      0.0119128955,     -0.2897844561,       1.441339831,                 0,       15.75363494,     0.01364263551
          0,           0,          56,      -5.280379639,      -3.683218422,      -3.947865532,      -3.482965668,      -9.816540081,      0.4989440636,     0.09144678257,       1.471881478,                 0,                 0,                 0,     0.01140328537,     -0.2926201496,       1.445396502,                 0,       16.09549769,     0.01364263551
          0,           0,          57,      -5.285356628,      -3.680021831,      -3.948016883,      -3.480746418,      -9.779375724,      0.4989440636,     0.08982211405,       1.476349119,                 0,                 0,                 0,     0.01091365214,     -0.2953457696,       1.449291417,                 0,       16.43636575,     0.01678598786
          0,           0,          58,      -5.290042283,      -3.673697456,      -3.946031054,      -3.476269214,       -9.74169575,      0.4989440636,     0.08826036544,       1.480635816,                 0,                 0,                 0,     0.01044288745,     -0.2979637818,       1.453027838,                 0,       16.77577256,     0.01678598786
          0,           0,          59,      -5.294610541,      -3.664443812,      -3.941967973,      -3.469620491,      -9.703642481,      0.4989440636,     0.08675985518,       1.484745286,                 0,                 0,                 0,     0.00998981348,     -0.3004767723,        1.45660892,                 0,       17.11327529,     0.01678598786
          0,           0,          60,      -5.299192443,      -3.652592812,      -3.935964423,      -3.460967037,      -9.665162026,      0.4989440636,     0.08531865704,       1.488680917,                 0,                 0,                 0,    0.009553019879,     -0.3028874791,       1.460037438,                 0,       17.44848042,     0.01678598786
          0,           0,          61,      -5.303898817,      -3.638567147,      -3.928218496,       -3.45054558,      -9.626495438,      0.4989440636,     0.08393456071,       1.492445624,                 0,                 0,                 0,    0.009130822719,     -0.3051987914,       1.463315636,                 0,       17.78106196,     0.01678598786
          0,           0,          62,      -5.308832045,      -3.622832871,      -3.918970214,      -3.438644729,      -9.587727958,      0.4989440636,     0.08260508963,       1.496041846,                 0,                 0,                 0,     0.00872132184,     -0.3074137326,       1.466445227,                 0,       18.11077081,     0.01678598786
          0,           0,          63,      -5.314085398,      -3.605856938,      -3.908482723,      -3.425582477,      -9.548940234,      0.4989440636,     0.08132755653,       1.499471611,                 0,                 0,                 0,    0.008322515561,     -0.3095354233,       1.469427475,                 0,       18.43743591,     0.01678598786
          0,           0,          64,      -5.319735391,      -3.588075964,      -3.897026503,      -3.411683872,       -9.51032777,      0.4989440636,     0.08009913025,       1.502736609,                 0,                 0,                 0,    0.007932417099,     -0.3115670355,       1.472263281,                 0,       18.76096038,     0.01678598786
          0,           0,          65,      -5.325832891,      -3.569877356,       -3.88486729,      -3.397261491,      -9.471946041,      0.4989440636,     0.07891691861,       1.505838249,                 0,                 0,                 0,    0.007549153804,     -0.3135117279,       1.474953256,                 0,       19.08131077,     0.01678598786
          0,           0,          66,      -5.332396498,      -3.551591368,      -3.872257463,      -3.382600526,      -9.433817997,      0.4989440636,     0.07777805888,       1.508777718,                 0,                 0,                 0,    0.007171044035,     -0.3153725724,       1.477497807,                 0,       19.39850055,     0.01678598786
          0,           0,          67,      -5.339409319,      -3.533490887,      -3.859430145,      -3.367949476,      -9.396072589,      0.4989440636,     0.07667979785,       1.511556061,                 0,                 0,                 0,    0.006796651905,     -0.3171524991,       1.479897229,                 0,       19.71257232,     0.01678598786
          0,           0,          68,      -5.346818756,      -3.515796044,      -3.846595525,      -3.353515797,      -9.358755961,      0.4989440636,      0.0756195655,       1.514174308,                 0,                 0,                 0,    0.006424840335,     -0.3188542573,       1.482151853,                 0,       20.02357853,     0.01678598786
          0,           0,          69,      -5.354539197,      -3.498681063,         -3.833939,      -3.339466385,      -9.321812397,      0.4989440636,     0.07459503281,        1.51663363,                 0,                 0,                 0,    0.006054807334,     -0.3204803993,       1.484262208,                 0,       20.33156329,     0.02041502115
          0,           0,          70,      -5.362457603,      -3.482281716,      -3.821620795,      -3.325931371,      -9.285226549,      0.4989440636,     0.07360414667,       1.518935487,                 0,                 0,                 0,    0.005686095651,     -0.3220332861,        1.48622917,                 0,       20.63654774,     0.02041502115
          0,           0,          71,       -5.37044215,      -3.466702496,      -3.809776728,      -3.313009925,      -9.248930436,      0.4989440636,     0.07264513323,       1.521081749,                 0,                 0,                 0,    0.005318576521,     -0.3235151155,       1.488054089,                 0,        20.9385224,     0.02041502115
          0,           0,          72,      -5.378354401,       -3.45202294,      -3.798520063,      -3.300777016,       -9.21316506,      0.4989440636,     0.07171647682,       1.523074765,                 0,                 0,                 0,    0.004952410793,     -0.3249279592,       1.489738841,                 0,       21.23744546,     0.02041502115
          0,           0,          73,      -5.386064143,      -3.438302992,      -3.787944011,      -3.289289668,      -9.177833845,      0.4989440636,       0.070816886,       1.524917378,                 0,                 0,                 0,    0.004588001729,     -0.3262738006,       1.491285837,                 0,       21.53324531,     0.02041502115
          0,           0,          74,      -5.393465359,      -3.425587374,      -3.778124516,      -3.278591952,      -9.143061845,      0.4989440636,     0.06994525107,       1.526612893,                 0,                 0,                 0,     0.00422594044,     -0.3275545669,       1.492697984,                 0,        21.8258262,     0.02041502115
          0,           0,          75,      -5.400491296,       -3.41390912,      -3.769123131,      -3.268718607,      -9.109042699,      0.4989440636,     0.06910060287,       1.528165018,                 0,                 0,                 0,    0.003866948167,     -0.3287721538,        1.49397861,                 0,       22.11507504,     0.02041502115
          0,           0,          76,      -5.407126084,      -3.403292345,      -3.760989671,      -3.259697213,      -9.075633679,      0.4989440636,     0.06828207954,       1.529577792,                 0,                 0,                 0,     0.00351182778,     -0.3299284395,       1.495131395,                 0,       22.40086714,     0.02041502115
          0,           0,          77,       -5.41341039,      -3.393754371,      -3.753764487,      -3.251549304,      -9.042911791,      0.4989440636,     0.06748889869,       1.530855516,                 0,                 0,                 0,    0.003161427213,     -0.3310252926,       1.496160291,                 0,       22.68307152,     0.02041502115
          0,           0,          78,      -5.419438631,      -3.385307378,      -3.747480303,      -3.244290865,      -9.010653725,      0.4989440636,      0.0667203508,       1.532002683,                 0,                 0,                 0,    0.002816616011,     -0.3320645615,       1.497069455,                 0,       22.96155018,     0.02041502115
          0,           0,          79,      -5.425346123,      -3.377959603,      -3.742163671,      -3.237932618,      -8.979046177,      0.4989440636,     0.06597579031,       1.533023918,                 0,                 0,                 0,    0.002478261141,     -0.3330480669,       1.497863186,                 0,       23.23615846,     0.02041502115
          0,           0,          80,      -5.431286188,      -3.371716216,      -3.737835934,      -3.232480195,      -8.948286232,      0.4989440636,     0.06525463802,       1.533923943,                 0,                 0,                 0,    0.002147213894,       -0.33397759,       1.498545895,                 0,       23.50674204,     0.02041502115
          0,           0,          81,      -5.437401881,       -3.36657993,      -3.734513899,      -3.227934395,      -8.918149947,      0.4989440636,     0.06455638548,       1.534707545,                 0,                 0,                 0,    0.001824302075,     -0.3348548613,       1.499122075,                 0,        23.7731331,     0.02041502115
          0,           0,          82,      -5.443800982,      -3.362551414,      -3.732210431,      -3.224291633,      -8.888634245,      0.4989440636,     0.06388060255,       1.535379564,                 0,                 0,                 0,    0.001510326276,     -0.3356815489,       1.499596291,                 0,        24.0351453,     0.02041502115
          0,           0,          83,      -5.450541529,      -3.359629534,      -3.730934814,      -3.221544299,      -8.859872816,      0.4989440636,     0.06322694459,       1.535944892,                 0,                 0,                 0,    0.001206052225,     -0.3364592516,       1.499973176,                 0,       24.29256865,     0.02041502115
          0,           0,          84,      -5.457629562,      -3.357811455,      -3.730692978,      -3.219680967,      -8.831959167,      0.4989440636,     0.06259515714,       1.536408478,                 0,                 0,                 0,   0.0009122101687,     -0.3371894963,       1.500257447,                 0,       24.54516529,     0.02460032201
          0,           0,          85,      -5.465025707,      -3.357092616,      -3.731487641,      -3.218686553,      -8.805015012,      0.4989440636,      0.0619850752,       1.536775343,                 0,                 0,                 0,   0.0006294909928,     -0.3378737417,       1.500453911,                 0,       24.79266723,     0.02460032201
          0,           0,          86,      -5.472655175,      -3.357466568,      -3.733318334,      -3.218542378,      -8.778865611,      0.4989440636,     0.06139661689,       1.537050595,                 0,                 0,                 0,   0.0003585381334,     -0.3385133894,        1.50056748,                 0,       25.03477672,     0.02460032201
          0,           0,          87,      -5.480417229,      -3.358924659,      -3.736181242,      -3.219226153,      -8.753520188,      0.4989440636,      0.0608297709,       1.537239449,                 0,                 0,                 0,   9.993532952e-05,     -0.3391097995,       1.500603188,                 0,       25.27116946,     0.02460032201
          0,           0,          88,      -5.488192268,      -3.361455565,      -3.740068904,      -3.220711991,      -8.729350034,      0.4989440636,      0.0602845817,       1.537347229,                 0,                 0,                 0,  -0.0001457992142,     -0.3396643073,        1.50056619,                 0,       25.50149948,     0.02460032201
          0,           0,          89,      -5.495846703,      -3.365044607,      -3.744969761,      -3.222970295,      -8.706050215,      0.4989440636,     0.05976113386,       1.537379375,                 0,                 0,                 0,  -0.0003782165457,     -0.3401782391,       1.500461762,                 0,       25.72540504,     0.02460032201
          0,           0,          90,      -5.503237192,      -3.369672821,      -3.750867399,      -3.225967792,      -8.683471372,      0.4989440636,     0.05925952868,       1.537341433,                 0,                 0,                 0,  -0.0005969568339,     -0.3406529325,       1.500295289,                 0,       25.94251873,     0.02460032201
          0,           0,          91,      -5.510215252,      -3.375315803,       -3.75773955,      -3.229667744,      -8.661868185,      0.4989440636,     0.05877985463,       1.537239034,                 0,                 0,                 0,  -0.0008017757786,     -0.3410897593,        1.50007223,                 0,       26.15248105,     0.02460032201
          0,           0,          92,      -5.516633086,      -3.381942248,      -3.765556791,      -3.234030217,      -8.641427495,      0.4989440636,     0.05832216051,       1.537077852,                 0,                 0,                 0,  -0.0009925526215,     -0.3414901409,       1.499798081,                 0,       26.35495391,     0.02460032201
          0,           0,          93,      -5.522350985,      -3.389512203,      -3.774280911,      -3.239012423,       -8.62195823,      0.4989440636,     0.05788642315,       1.536863534,                 0,                 0,                 0,   -0.001169314224,     -0.3418555613,       1.499478288,                 0,       26.54963721,     0.02460032201
          0,           0,          94,       -5.52724556,      -3.397975013,      -3.783862865,      -3.244568641,       -8.60365956,      0.4989440636,     0.05747251779,       1.536601622,                 0,                 0,                 0,    -0.00133225994,     -0.3421875752,       1.499118173,                 0,       26.73628512,     0.02460032201
          0,           0,          95,      -5.531218175,      -3.407267017,      -3.794240453,      -3.250650182,      -8.586497323,      0.4989440636,     0.05708019371,       1.536297481,                 0,                 0,                 0,   -0.001481775488,     -0.3424878137,       1.498722855,                 0,       26.91472087,     0.02460032201
          0,           0,          96,      -5.534202124,      -3.417308964,      -3.805335684,       -3.25720483,      -8.570373881,      0.4989440636,     0.05670906519,       1.535956249,                 0,                 0,                 0,   -0.001618432792,      -0.342757979,       1.498297195,                 0,       27.08484515,     0.02460032201
          0,           0,          97,       -5.53616731,       -3.42800308,      -3.817051665,      -3.264175544,      -8.555141403,      0.4989440636,     0.05635860765,       1.535582794,                 0,                 0,                 0,   -0.001742983481,     -0.3429998377,        1.49784576,                 0,       27.24664178,     0.02460032201
          0,           0,          98,      -5.537122927,       -3.43923058,      -3.829269709,      -3.271499784,      -8.540778535,      0.4989440636,     0.05602816362,       1.535181692,                 0,                 0,                 0,     -0.0018563405,     -0.3432152094,       1.497372801,                 0,       27.40017864,     0.02460032201
          0,           0,          99,      -5.537116774,      -3.450849103,      -3.841846635,      -3.279108767,      -8.527046331,      0.4989440636,     0.05571695841,       1.534757238,                 0,                 0,                 0,   -0.001959549296,     -0.3434059537,       1.496882263,                 0,       27.54560338,     0.02460032201
          0,           0,         100,      -5.536232177,      -3.462690878,      -3.854612445,      -3.286926512,      -8.514196899,      0.4989440636,     0.05542411759,       1.534313455,                 0,                 0,                 0,   -0.002053755226,     -0.3435739566,       1.496377809,                 0,       27.68313726,     0.02460032201
          0,           0,         101,      -5.534584195,      -3.474562198,      -3.867369714,      -3.294870034,      -8.502188791,      0.4989440636,     0.05514868378,       1.533854103,                 0,                 0,                 0,   -0.002140169422,     -0.3437211163,       1.495862821,                 0,        27.8130682,     0.02460032201
          0,           0,         102,      -5.532314831,      -3.486244675,      -3.879894785,      -3.302849745,      -8.490959882,      0.4989440636,     0.05488963631,       1.533382706,                 0,                 0,                 0,   -0.002220036505,     -0.3438493304,       1.495340441,                 0,       27.93574177,     0.02460032201
          0,           0,         103,      -5.529588259,      -3.497499224,      -3.891941915,       -3.31077059,      -8.480104411,      0.4989440636,     0.05464590465,        1.53290256,                 0,                 0,                 0,   -0.002294613777,     -0.3439604861,       1.494813572,                 0,       28.05155427,     0.02942126937
          0,           0,         104,      -5.526586248,      -3.508073449,      -3.903251126,      -3.318534102,      -8.469483849,      0.4989440636,     0.05441637963,       1.532416747,                 0,                 0,                 0,   -0.002365164126,     -0.3440564527,       1.494284908,                 0,       28.16094635,     0.02942126937
          0,           0,         105,      -5.523503226,      -3.517712674,      -3.913559963,      -3.326040721,      -8.459198928,      0.4989440636,     0.05419992509,       1.531928152,                 0,                 0,                 0,   -0.002432941709,     -0.3441390741,       1.493756939,                 0,       28.26439612,     0.02942126937
