"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     
          0,           0,         638,      -14.06576519,      -13.93975105,      -14.16311098
          0,           0,         639,      -14.02559886,      -13.91168802,      -14.11609423
          0,           0,         640,      -14.02058164,      -13.88184778,      -14.11507348
          0,           0,         641,      -14.13015728,      -14.01136057,      -14.23312986
          0,           0,         642,      -14.04540671,      -13.91829211,      -14.13346273
          0,           0,         643,      -14.01476831,      -13.88330736,       -14.1514681
          0,           0,         644,      -13.97734821,      -13.85409485,      -14.10739838
          0,           0,         645,      -14.05048268,      -13.93083702,      -14.15966564
          0,           0,         646,      -14.04667635,      -13.91523572,      -14.14145103
          0,           0,         647,      -14.14533705,      -14.00347228,      -14.22867614
          0,           0,         648,      -13.97764142,      -13.85124663,      -14.12731229
          0,           0,         649,      -14.02431506,      -13.90969722,      -14.12003581
          0,           0,         650,      -14.00505561,      -13.89772008,      -14.11536624
          0,           0,         651,      -13.99863259,      -13.86744956,      -14.13341145
          0,           0,         652,      -14.03904033,      -13.92983588,      -14.17256156
          0,           0,         653,      -14.13142751,      -14.00106449,       -14.1713581
          0,           0,         654,      -14.05308118,      -13.92057078,      -14.19519697
          0,           0,         655,      -14.14511388,      -14.02969593,      -14.19031125
          0,           0,         656,      -14.02073178,      -13.90614071,      -14.16063602
          0,           0,         657,      -14.01878973,      -13.88489646,      -14.11035036
          0,           0,         658,      -13.99678498,      -13.87301386,      -14.18142247
          0,           0,         659,       -14.0621823,      -13.95963447,      -14.20737534
          0,           0,         660,      -14.04166804,      -13.88947946,      -14.13108165
          0,           0,         661,      -14.08256684,      -13.93841383,      -14.11508755
          0,           0,         662,      -14.00888396,      -13.87816451,      -14.12161806
          0,           0,         663,      -14.01676589,      -13.88232881,      -14.13356801
          0,           0,         664,      -13.97444808,      -13.85070365,      -14.09691544
          0,           0,         665,      -14.05272748,      -13.91009549,      -14.14351723
          0,           0,         666,       -14.0357614,      -13.93212955,      -14.17693142
          0,           0,         667,      -13.99851056,       -13.8929256,      -14.10375077
          0,           0,         668,      -14.01339732,      -13.89847359,      -14.12836885
          0,           0,         669,      -14.03467453,      -13.90195776,      -14.11175672
          0,           0,         670,      -14.05375233,      -13.93486496,      -14.18902778
          0,           0,         671,      -14.04349991,      -13.91370093,       -14.1558324
          0,           0,         672,      -14.03133374,      -13.92461909,      -14.16924766
          0,           0,         673,      -14.06458696,      -13.94812179,      -14.14482741
          0,           0,         674,       -14.1426896,      -14.00880141,      -14.17833256
          0,           0,         675,      -14.14338608,      -14.01725754,      -14.20800939
          0,           0,         676,      -14.06986798,      -13.92494167,      -14.15727559
          0,           0,         677,       -13.9713495,      -13.84841246,       -14.1135193
          0,           0,         678,      -14.05812159,      -13.93111203,      -14.13066061
          0,           0,         679,      -14.04427568,      -13.92696728,      -14.16216378
          0,           0,         680,      -14.02958749,      -13.91082686,      -14.15708104
          0,           0,         681,      -14.04830626,      -13.90873269,      -14.17060015
          0,           0,         682,      -14.05858407,      -13.94511544,      -14.12808068
          0,           0,         683,      -13.98034453,      -13.85043157,      -14.10976085
          0,           0,         684,      -13.99791334,      -13.86563589,      -14.10839197
          0,           0,         685,      -13.96248908,      -13.85003209,      -14.16690017
          0,           0,         686,      -14.03525357,      -13.91766074,      -14.13544632
          0,           0,         687,      -14.11828356,      -13.98814042,       -14.1914431
          0,           0,         688,      -14.02329098,      -13.88644308,      -14.09328446
          0,           0,         689,      -13.98913511,      -13.86593948,      -14.18893361
          0,           0,         690,      -13.98593673,      -13.85388775,      -14.12121637
          0,           0,         691,      -13.98453647,      -13.84402903,      -14.11060548
          0,           0,         692,       -14.0772591,      -13.93521632,      -14.15595825
          0,           0,         693,      -14.02331439,      -13.87627536,      -14.09296029
          0,           0,         694,      -13.97894448,      -13.85117625,      -14.12293589
          0,           0,         695,      -14.02340146,      -13.89732869,       -14.1270698
          0,           0,         696,       -14.0458167,      -13.92036118,      -14.14636692
          0,           0,         697,      -14.07627851,       -13.9573876,      -14.18181635
          0,           0,         698,      -14.05433439,      -13.94731698,      -14.17573536
          0,           0,         699,      -14.07000306,      -13.95165124,      -14.16043893
          0,           0,         700,      -14.00694053,      -13.86722381,      -14.07664639
          0,           0,         701,      -14.09204133,      -13.95650091,      -14.15471266
          0,           0,         702,      -14.06987434,      -13.93839164,      -14.12530006
          0,           0,         703,      -14.02289146,      -13.88565367,      -14.08333142
          0,           0,         704,      -13.92359299,      -13.80142018,      -14.12036244
          0,           0,         705,      -14.09878869,      -13.96036927,      -14.17446893
          0,           0,         706,       -14.1297097,      -13.98650431,      -14.19158854
          0,           0,         707,      -14.03934421,      -13.92434471,      -14.18343824
          0,           0,         708,      -14.00913253,      -13.88599181,      -14.09289704
          0,           0,         709,      -14.03454608,      -13.89745626,      -14.12537989
          0,           0,         710,       -14.0642608,      -13.95029919,      -14.19220925
          0,           0,         711,      -14.13730614,       -14.0090049,      -14.18931582
          0,           0,         712,      -14.00795149,      -13.87236959,      -14.17779858
          0,           0,         713,      -14.08831511,      -13.97116549,      -14.16012668
          0,           0,         714,      -14.05322059,      -13.94174556,      -14.12456785
          0,           0,         715,       -14.0526886,      -13.94086904,      -14.16189407
          0,           0,         716,      -14.03469858,      -13.92394995,      -14.15949555
          0,           0,         717,      -14.13924295,      -14.01065961,      -14.19606262
          0,           0,         718,      -14.04964438,      -13.93249292,      -14.16687384
          0,           0,         719,      -14.08752682,      -13.94562435,      -14.12318634
          0,           0,         720,       -14.1332794,      -14.01956917,      -14.21483887
          0,           0,         721,      -13.95870205,      -13.84172971,      -14.10717002
          0,           0,         722,      -14.07529766,      -13.92868441,      -14.15310895
          0,           0,         723,       -14.0460555,      -13.91202049,      -14.15405955
          0,           0,         724,      -14.06224176,      -13.92164651,      -14.17399948
          0,           0,         725,      -14.01852284,      -13.88987083,      -14.16741752
          0,           0,         726,      -14.07050657,       -13.9567574,      -14.17023191
          0,           0,         727,      -14.16505637,      -14.05191572,      -14.23881304
          0,           0,         728,      -14.12417023,      -14.00106955,      -14.25701859
          0,           0,         729,      -14.04335554,      -13.91647016,      -14.13807045
          0,           0,         730,      -14.06312971,      -13.95079978,      -14.13406927
          0,           0,         731,      -14.00453421,      -13.86793633,      -14.16748344
          0,           0,         732,      -14.02080685,      -13.89793517,      -14.12648825
          0,           0,         733,      -13.99916671,      -13.88291629,      -14.09967118
          0,           0,         734,      -14.02042669,       -13.8848673,      -14.12535502
          0,           0,         735,      -14.04949311,      -13.90765127,      -14.13735511
          0,           0,         736,      -14.16378298,      -14.02545954,      -14.24115424
          0,           0,         737,      -14.08053821,       -13.9558844,      -14.18154292
          0,           0,         738,      -13.99974801,      -13.87142775,      -14.09323567
          0,           0,         739,      -14.08717654,      -13.95852687,      -14.20574438
          0,           0,         740,      -14.05999582,      -13.94081186,      -14.15928297
          0,           0,         741,      -14.09901724,      -13.96579342,      -14.16414905
          0,           0,         742,      -14.04768142,       -13.9370422,      -14.18071599
          0,           0,         743,      -14.06979392,      -13.96542254,      -14.18919739
          0,           0,         744,       -14.0798875,      -13.94057659,      -14.17826219
          0,           0,         745,      -14.09938445,      -13.97037158,      -14.16474718
          0,           0,         746,      -13.99428124,      -13.86861508,      -14.13619594
          0,           0,         747,      -14.13120944,      -13.98191953,      -14.20997128
          0,           0,         748,      -14.00669382,      -13.88012831,      -14.11633802
          0,           0,         749,      -14.02556497,      -13.89414581,      -14.09728074
          0,           0,         750,       -14.0360347,      -13.91633535,      -14.14285435
          0,           0,         751,      -14.06629279,      -13.96137041,      -14.24423047
          0,           0,         752,      -14.09643763,      -13.96475413,      -14.17206577
          0,           0,         753,      -13.97991607,      -13.85928967,       -14.1563072
          0,           0,         754,      -14.02635048,      -13.90682806,      -14.09807432
          0,           0,         755,      -14.02218858,       -13.9123257,      -14.15740904
          0,           0,         756,      -13.99836052,      -13.87383585,      -14.08209007
          0,           0,         757,      -14.09481402,      -13.96222995,       -14.2064053
          0,           0,         758,      -14.01543149,      -13.91298063,      -14.12887081
          0,           0,         759,       -14.1183798,      -13.98688844,      -14.24206019
          0,           0,         760,      -14.01118983,      -13.88526126,      -14.10797019
          0,           0,         761,       -14.0261056,      -13.91590077,      -14.10459576
          0,           0,         762,      -13.99397088,      -13.87089749,      -14.09531229
          0,           0,         763,      -14.01871398,      -13.89610586,      -14.13733895
          0,           0,         764,      -14.06952739,      -13.91042288,      -14.14497806
          0,           0,         765,      -14.09400809,      -13.95034208,      -14.12635756
          0,           0,         766,      -14.04504979,      -13.91053024,      -14.18365918
          0,           0,         767,      -13.99913586,      -13.87442059,      -14.07203891
          0,           0,         768,      -13.95675264,      -13.84450382,      -14.10754952
          0,           0,         769,      -14.03553412,      -13.92136584,      -14.16103454
          0,           0,         770,      -14.09704223,      -13.96550141,      -14.20733553
          0,           0,         771,       -14.0985815,      -13.94952645,      -14.19886407
          0,           0,         772,      -14.00653533,      -13.87014883,       -14.1593891
          0,           0,         773,      -14.06367327,      -13.94591777,      -14.12039067
          0,           0,         774,      -14.00925241,      -13.87998428,      -14.09938807
          0,           0,         775,      -14.03397206,      -13.90886831,      -14.14787307
          0,           0,         776,      -13.98864418,      -13.87260957,      -14.07415877
          0,           0,         777,       -14.0375901,      -13.93947225,       -14.1620946
          0,           0,         778,      -14.04622798,      -13.94556031,      -14.11315065
          0,           0,         779,      -14.14166158,      -14.01019637,      -14.20429005
          0,           0,         780,      -14.10559156,      -13.95746492,      -14.23028509
          0,           0,         781,      -14.02132229,      -13.90176223,      -14.13671996
          0,           0,         782,      -14.06686041,      -13.94056994,      -14.21559387
          0,           0,         783,      -14.02909471,      -13.90476412,      -14.11395591
          0,           0,         784,      -14.04715791,      -13.93426975,      -14.15307858
          0,           0,         785,      -14.06744575,      -13.93154462,      -14.18133248
          0,           0,         786,      -14.09905094,      -13.97544499,      -14.19565296
          0,           0,         787,        -14.045785,      -13.90593777,       -14.1666163
          0,           0,         788,      -14.02115677,       -13.9038989,      -14.12781085
          0,           0,         789,       -14.0228662,      -13.91708861,      -14.15579428
          0,           0,         790,      -14.00338652,      -13.89082191,      -14.15532524
          0,           0,         791,      -14.06776174,       -13.9421082,      -14.21640748
          0,           0,         792,      -14.09006138,      -13.97122744,      -14.21211042
          0,           0,         793,      -14.06258268,      -13.93368734,      -14.16078747
          0,           0,         794,      -14.00059568,        -13.868784,       -14.0811723
          0,           0,         795,       -13.9813077,      -13.86127901,      -14.13190251
          0,           0,         796,      -14.04923458,      -13.91868466,      -14.15661384
          0,           0,         797,      -14.04640596,      -13.92505875,      -14.16377569
          0,           0,         798,      -14.04946339,      -13.92850715,      -14.15876741
          0,           0,         799,       -14.0377558,      -13.92120377,      -14.17151206
          0,           0,         800,      -14.10019743,      -13.97025989,      -14.20730415
          0,           0,         801,      -14.04137966,      -13.91937235,      -14.14446932
          0,           0,         802,       -13.9961838,       -13.8732294,       -14.1188981
          0,           0,         803,       -14.0535841,      -13.94686102,      -14.13785899
          0,           0,         804,      -14.05593563,      -13.94538783,      -14.15776682
          0,           0,         805,      -14.04190782,      -13.90246739,      -14.16057802
          0,           0,         806,       -14.0694957,      -13.93661872,      -14.13268587
          0,           0,         807,      -14.03907353,      -13.89342606,      -14.13740471
          0,           0,         808,      -14.11814999,      -13.98381342,      -14.17268151
          0,           0,         809,      -13.98199626,      -13.85136689,      -14.16702019
          0,           0,         810,      -14.03722601,      -13.89754209,      -14.09124906
          0,           0,         811,      -14.04635378,      -13.92988642,      -14.17893749
          0,           0,         812,      -14.00918767,      -13.89015771,      -14.18120596
          0,           0,         813,      -14.14303194,      -14.01906313,      -14.23141577
          0,           0,         814,      -14.07470821,      -13.94905837,      -14.18088782
          0,           0,         815,      -14.07436508,      -13.95696288,      -14.19899652
          0,           0,         816,      -14.05759838,      -13.91772979,      -14.14215874
          0,           0,         817,      -13.91799979,      -13.79740978,      -14.05103911
          0,           0,         818,      -14.04478292,      -13.91556797,      -14.13912733
          0,           0,         819,      -14.05232449,      -13.94151354,      -14.16271033
          0,           0,         820,      -14.04607277,      -13.91519077,      -14.12057021
          0,           0,         821,      -14.03437839,       -13.8895814,      -14.09245641
          0,           0,         822,      -14.02569511,      -13.89009226,      -14.14239365
          0,           0,         823,      -13.99839046,      -13.85232185,       -14.0885605
          0,           0,         824,      -14.04628101,      -13.91496243,      -14.12954215
          0,           0,         825,      -14.04338657,      -13.91855197,       -14.1708046
          0,           0,         826,      -14.09937649,      -13.99008118,      -14.18683714
          0,           0,         827,      -14.03075468,      -13.90250366,       -14.1422961
          0,           0,         828,      -13.99779987,      -13.87785347,      -14.10600257
          0,           0,         829,      -13.98079256,      -13.84944462,      -14.08833268
          0,           0,         830,      -14.06360487,      -13.93218522,      -14.20043441
          0,           0,         831,      -14.02151225,      -13.88864069,      -14.11723739
          0,           0,         832,        -14.067547,      -13.93574588,      -14.16586951
          0,           0,         833,      -14.08765793,      -13.95947053,      -14.16089364
          0,           0,         834,      -14.01215988,      -13.88720874,      -14.17679644
          0,           0,         835,      -13.99981455,      -13.88055826,      -14.10241735
          0,           0,         836,      -13.97347876,      -13.85946274,      -14.17572904
          0,           0,         837,      -14.00226681,      -13.89383326,      -14.13181768
          0,           0,         838,      -14.03486135,      -13.93773451,      -14.15511376
          0,           0,         839,      -14.12424033,      -13.98931827,      -14.20508446
          0,           0,         840,       -14.0893538,      -13.97001919,      -14.21620601
          0,           0,         841,      -14.00453156,      -13.87105142,       -14.1553241
          0,           0,         842,      -14.02890174,      -13.89907699,      -14.07838353
          0,           0,         843,      -14.03309857,      -13.90526761,      -14.14363059
          0,           0,         844,      -14.09400198,      -13.94887031,      -14.16793839
          0,           0,         845,      -14.00846556,      -13.87116233,      -14.16148739
          0,           0,         846,      -14.09510299,      -13.95608984,      -14.19589616
          0,           0,         847,      -14.07177965,      -13.96079112,      -14.11071433
          0,           0,         848,      -14.04175509,      -13.92675264,      -14.16283039
          0,           0,         849,      -14.00164933,      -13.88752377,       -14.1505977
          0,           0,         850,      -14.05486319,      -13.93461649,      -14.16512359
          0,           0,         851,      -14.04945436,      -13.91508141,      -14.17879757
          0,           0,         852,      -14.07263563,       -13.9509103,       -14.1596552
          0,           0,         853,      -14.06371329,      -13.93083118,      -14.18082949
          0,           0,         854,       -14.0716602,      -13.93259947,      -14.16731237
          0,           0,         855,       -13.9532351,      -13.81564913,      -14.12777715
          0,           0,         856,      -14.04194013,      -13.90350309,      -14.15265355
          0,           0,         857,      -14.10312726,      -13.96728177,      -14.14970817
          0,           0,         858,      -14.11010772,      -13.96829552,      -14.16385615
          0,           0,         859,      -14.04989316,       -13.9127922,      -14.12285791
          0,           0,         860,      -13.98181429,      -13.85456692,      -14.11436708
          0,           0,         861,      -14.04936506,      -13.92285149,      -14.16991869
          0,           0,         862,      -14.06323881,      -13.95441332,      -14.17255516
          0,           0,         863,      -14.05261627,      -13.93997325,      -14.15007807
          0,           0,         864,      -14.04481091,      -13.93375974,      -14.15193384
          0,           0,         865,      -13.99411206,      -13.88294464,      -14.13652693
          0,           0,         866,      -14.01612508,      -13.88105234,      -14.19437481
          0,           0,         867,      -14.08180941,      -13.95051052,      -14.18081062
          0,           0,         868,      -14.11252387,      -13.97697574,      -14.17266861
          0,           0,         869,      -14.08041474,      -13.94982047,      -14.19065368
          0,           0,         870,      -14.05768827,      -13.92856606,       -14.1440212
          0,           0,         871,      -14.11106037,      -14.00604738,      -14.20913489
          0,           0,         872,      -14.05979755,      -13.95066348,      -14.13717198
          0,           0,         873,      -14.02773562,      -13.92332665,       -14.1677484
          0,           0,         874,      -14.07284054,      -13.96555101,      -14.20048152
          0,           0,         875,      -13.97013911,      -13.85243754,      -14.10243486
          0,           0,         876,      -14.07283807,      -13.94515193,      -14.21178225
          0,           0,         877,      -14.00160141,       -13.8713264,      -14.10603416
          0,           0,         878,      -14.13863628,      -14.01443032,       -14.1886853
          0,           0,         879,      -14.01883024,      -13.88820459,      -14.12819169
          0,           0,         880,      -14.10494505,      -13.99375196,      -14.15994188
          0,           0,         881,      -14.08191758,      -13.95141705,      -14.18361578
          0,           0,         882,      -14.07054129,        -13.964713,       -14.1483554
          0,           0,         883,      -14.00693958,      -13.90520426,       -14.1299882
          0,           0,         884,      -14.01441228,      -13.90075051,      -14.16876166
          0,           0,         885,      -14.12973013,      -13.98706103,       -14.2393341
          0,           0,         886,      -14.02529013,      -13.89975954,      -14.19471953
          0,           0,         887,       -14.1285331,      -14.00146539,      -14.15504203
          0,           0,         888,      -14.00097909,      -13.86307488,      -14.11991406
          0,           0,         889,      -14.08759896,      -13.94940782,      -14.19590863
          0,           0,         890,      -14.02168252,      -13.89058293,      -14.15185811
          0,           0,         891,      -14.04976891,       -13.9039475,      -14.14150487
          0,           0,         892,      -14.04729548,      -13.91053726,      -14.15202639
          0,           0,         893,      -14.09575219,      -13.95550925,      -14.17164498
          0,           0,         894,      -14.06108995,      -13.93115054,      -14.14148373
          0,           0,         895,      -14.02785101,      -13.90565914,      -14.12899049
          0,           0,         896,      -14.03321013,      -13.91052314,      -14.12884528
          0,           0,         897,       -14.0950282,      -13.97554934,      -14.18723046
          0,           0,         898,      -14.05142976,      -13.92590345,      -14.12415544
          0,           0,         899,      -14.03639266,      -13.91238978,      -14.19115462
          0,           0,         900,      -14.06466517,      -13.93520518,      -14.17526816
          0,           0,         901,      -14.04288061,      -13.92728814,      -14.12602653
          0,           0,         902,      -13.99865934,      -13.88857452,      -14.11175059
          0,           0,         903,      -13.96910781,      -13.83319191,      -14.14685249
          0,           0,         904,      -14.02211337,      -13.91236799,      -14.15498862
          0,           0,         905,      -14.06429747,      -13.94332416,       -14.2296285
          0,           0,         906,      -14.11394872,      -13.99399234,       -14.1901435
          0,           0,         907,      -14.01544925,      -13.90806835,      -14.10833682
          0,           0,         908,      -14.01662002,      -13.87710694,      -14.19152717
          0,           0,         909,      -14.01411821,      -13.88868286,      -14.12937707
          0,           0,         910,      -14.05730918,      -13.94855251,      -14.13822231
          0,           0,         911,      -14.03712164,      -13.92656222,       -14.1265977
          0,           0,         912,      -14.03717826,      -13.89598375,      -14.14600814
          0,           0,         913,      -13.99176094,      -13.86432521,      -14.11802782
          0,           0,         914,      -14.06743136,      -13.94893202,       -14.1268424
          0,           0,         915,      -14.01396729,      -13.88319438,      -14.12914305
          0,           0,         916,       -14.0694773,      -13.92925557,      -14.12111155
          0,           0,         917,      -14.05789062,      -13.90313458,      -14.14590352
          0,           0,         918,      -14.06627254,      -13.93313043,      -14.13962149
          0,           0,         919,      -14.06544808,      -13.94732488,       -14.2160365
          0,           0,         920,      -14.01898329,        -13.910359,      -14.16533525
          0,           0,         921,      -14.07984719,      -13.94332985,      -14.18476101
          0,           0,         922,      -14.10267713,       -14.0000554,      -14.27054929
          0,           0,         923,      -14.07228849,      -13.93135516,      -14.15117229
          0,           0,         924,      -13.99639223,      -13.87769072,      -14.20551471
          0,           0,         925,      -14.12400322,      -14.01466696,      -14.23959734
          0,           0,         926,      -14.02625987,      -13.91266451,       -14.2273488
          0,           0,         927,      -14.04258361,      -13.92095658,       -14.1139516
          0,           0,         928,      -13.94670083,      -13.81453939,      -14.07907438
          0,           0,         929,      -14.06616103,      -13.93619129,       -14.1504878
          0,           0,         930,      -13.96349323,      -13.83371971,      -14.09098173
          0,           0,         931,      -14.01131876,      -13.90523293,      -14.16959044
          0,           0,         932,      -14.11401628,      -13.99634691,      -14.23676941
          0,           0,         933,      -13.99040416,      -13.87140804,      -14.15248537
          0,           0,         934,      -14.10375279,      -13.99027569,      -14.19581883
          0,           0,         935,      -14.00540854,      -13.87699658,      -14.13347968
          0,           0,         936,      -14.03208206,      -13.90490922,      -14.14633003
          0,           0,         937,       -14.0470699,      -13.91311301,        -14.181826
          0,           0,         938,      -14.06159193,      -13.93446436,      -14.11565417
          0,           0,         939,      -14.05703433,      -13.93434774,       -14.1856103
          0,           0,         940,      -14.03557153,       -13.9133276,      -14.13652788
          0,           0,         941,      -14.06961201,      -13.93351477,      -14.16647937
          0,           0,         942,      -14.03072741,       -13.8930213,      -14.11985702
          0,           0,         943,      -14.04713828,      -13.92867035,       -14.1522959
          0,           0,         944,      -13.97100749,      -13.86017695,       -14.1134721
          0,           0,         945,       -14.0016969,      -13.88895944,      -14.13184226
          0,           0,         946,      -14.09946929,       -13.9735412,      -14.14616475
          0,           0,         947,      -14.09337515,      -13.96155897,      -14.17299826
          0,           0,         948,      -13.95137676,      -13.81282356,       -14.0843369
          0,           0,         949,      -14.04057585,      -13.92859978,      -14.15116314
          0,           0,         950,      -14.02733513,       -13.9030085,        -14.158132
          0,           0,         951,      -14.07794036,      -13.93613547,      -14.17496906
          0,           0,         952,      -14.03894244,      -13.92470786,      -14.16998329
          0,           0,         953,      -14.00055678,      -13.89015379,      -14.16943457
          0,           0,         954,       -14.0339287,      -13.92794567,      -14.15913795
          0,           0,         955,       -14.0737675,      -13.94569483,      -14.15776298
          0,           0,         956,      -13.94413605,      -13.82100023,      -14.07564395
          0,           0,         957,      -13.99142109,      -13.88591104,      -14.13118896
          0,           0,         958,        -14.059917,      -13.92072893,      -14.14471913
          0,           0,         959,      -13.95505121,      -13.83583102,      -14.14806622
          0,           0,         960,      -14.05626282,      -13.91784319,      -14.12781621
          0,           0,         961,       -14.0684641,      -13.94696876,      -14.15049366
          0,           0,         962,      -14.06745354,      -13.94912262,      -14.14639592
          0,           0,         963,      -14.01294911,      -13.90052858,      -14.14621936
          0,           0,         964,      -14.06466834,      -13.95830683,      -14.17223091
          0,           0,         965,       -14.0913163,      -13.96606071,      -14.14547339
          0,           0,         966,      -14.11777623,      -13.94732057,      -14.17851077
          0,           0,         967,      -14.02211345,      -13.87694065,      -14.11919996
          0,           0,         968,      -14.07530817,      -13.94663511,      -14.15533098
          0,           0,         969,      -14.02516808,       -13.8991917,      -14.12667037
          0,           0,         970,      -14.01499937,      -13.88876172,      -14.15598388
          0,           0,         971,      -14.05416781,      -13.94443127,      -14.16835487
          0,           0,         972,      -14.11890565,      -13.97510254,      -14.14079444
          0,           0,         973,      -14.02629178,      -13.91459156,      -14.13991517
          0,           0,         974,      -14.03675459,      -13.90534109,      -14.13063536
          0,           0,         975,      -14.07743626,      -13.95827901,      -14.14244414
          0,           0,         976,      -14.05350768,      -13.92074651,      -14.17440965
          0,           0,         977,      -14.05301709,      -13.92968999,      -14.14824006
          0,           0,         978,      -14.00694945,      -13.88839893,      -14.18168394
          0,           0,         979,      -14.05411851,      -13.95135859,      -14.19206332
          0,           0,         980,      -14.03058247,      -13.90686383,       -14.0933143
          0,           0,         981,      -14.04767448,      -13.91101082,      -14.14583462
          0,           0,         982,      -14.09388638,      -13.95816251,      -14.18922094
          0,           0,         983,      -14.13987877,      -14.02466818,      -14.18851521
          0,           0,         984,      -14.01491168,      -13.88300471,      -14.10099356
          0,           0,         985,      -14.07659707,       -13.9488295,      -14.16456922
          0,           0,         986,        -14.049088,      -13.94334494,      -14.17988979
          0,           0,         987,      -13.96271735,      -13.84572227,      -14.08545908
          0,           0,         988,      -14.02716751,      -13.90338217,      -14.23230078
          0,           0,         989,      -14.06985205,      -13.95946402,      -14.16324257
          0,           0,         990,      -14.02363267,      -13.90093354,      -14.15148326
          0,           0,         991,      -14.05512011,      -13.91813972,      -14.15550615
          0,           0,         992,      -14.09244274,       -13.9910315,      -14.16508932
          0,           0,         993,      -14.06015453,      -13.94050122,      -14.12202607
          0,           0,         994,      -14.09990031,      -13.95697337,      -14.16840585
          0,           0,         995,      -14.02406863,      -13.88049569,       -14.1489536
          0,           0,         996,      -14.03858019,      -13.91301399,      -14.17166868
          0,           0,         997,      -14.05220479,      -13.92196023,      -14.13899403
          0,           0,         998,      -13.93750119,      -13.81926876,      -14.08068472
          0,           0,         999,      -14.04247279,      -13.92133299,      -14.09822083
          0,           0,        1000,      -14.13042289,      -14.01345725,      -14.19559345
          0,           0,        1001,      -14.02064161,      -13.90552131,      -14.14655868
          0,           0,        1002,        -14.056169,      -13.93612508,      -14.13140208
          0,           0,        1003,      -13.98733014,      -13.87571662,      -14.11112804
          0,           0,        1004,      -14.10836865,      -13.99354293,      -14.22173895
          0,           0,        1005,      -14.02242645,      -13.90508543,      -14.10885799
          0,           0,        1006,      -14.10194245,       -13.9675584,      -14.15126506
          0,           0,        1007,      -14.05903832,      -13.92942237,       -14.1632468
          0,           0,        1008,      -14.02784241,      -13.89673612,      -14.17101715
          0,           0,        1009,      -14.05397166,      -13.92438355,      -14.13858496
          0,           0,        1010,       -14.0149965,      -13.88172047,      -14.14894546
          0,           0,        1011,      -14.09928145,      -13.96623375,      -14.20891572
          0,           0,        1012,      -14.08418389,      -13.95041503,      -14.22780419
          0,           0,        1013,      -14.03017796,      -13.90466422,      -14.12313439
          0,           0,        1014,      -14.14797677,      -14.01542681,      -14.20375983
          0,           0,        1015,      -14.02680817,      -13.89429418,      -14.14386986
          0,           0,        1016,      -13.97879998,      -13.85604518,      -14.09715729
          0,           0,        1017,      -14.04693704,      -13.91478382,       -14.1895161
          0,           0,        1018,      -14.07562153,       -13.9489864,      -14.22542476
          0,           0,        1019,      -14.07619401,       -13.9582163,      -14.15845907
          0,           0,        1020,      -14.05500316,      -13.92779552,      -14.18402218
          0,           0,        1021,      -14.08557078,      -13.98207966,      -14.21279017
          0,           0,        1022,      -13.96194784,      -13.84175325,      -14.05357783
          0,           0,        1023,      -14.06517148,      -13.93124413,      -14.13537536
          0,           0,        1024,      -13.96985569,      -13.84474893,        -14.140877
          0,           0,        1025,      -14.11821091,       -14.0056666,      -14.21535058
          0,           0,        1026,       -13.9152912,      -13.79463332,      -14.08615329
          0,           0,        1027,      -14.07558368,      -13.94512454,      -14.11731937
          0,           0,        1028,      -13.99294558,      -13.84945242,       -14.1491403
          0,           0,        1029,      -13.97783724,      -13.86843323,      -14.07501489
          0,           0,        1030,      -14.08724033,      -13.97621172,        -14.179272
          0,           0,        1031,      -14.00535358,      -13.88918718,      -14.14032217
          0,           0,        1032,      -13.97870766,      -13.85677929,      -14.15320919
          0,           0,        1033,      -14.02230228,      -13.90243774,      -14.14523928
          0,           0,        1034,      -14.04499485,      -13.93019551,       -14.1937972
          0,           0,        1035,       -14.0088529,      -13.89096368,      -14.14313529
          0,           0,        1036,      -14.07276076,      -13.92710483,      -14.20734037
          0,           0,        1037,      -14.06335606,      -13.92371685,      -14.18480156
          0,           0,        1038,      -14.01224328,       -13.8860533,      -14.10332429
          0,           0,        1039,      -14.11713708,      -14.00706857,      -14.23078731
          0,           0,        1040,      -14.04131229,      -13.91859215,       -14.1434367
          0,           0,        1041,      -14.09419661,      -13.96762321,       -14.1813499
          0,           0,        1042,       -14.0388564,      -13.92001099,      -14.11779481
          0,           0,        1043,       -14.0332616,      -13.93118466,      -14.11014983
          0,           0,        1044,      -14.05074018,      -13.92397428,      -14.17106613
          0,           0,        1045,      -14.02381608,       -13.8859318,      -14.13443743
          0,           0,        1046,      -14.05896928,      -13.92964208,      -14.16826048
          0,           0,        1047,      -14.03361099,      -13.91525715,      -14.12821484
          0,           0,        1048,      -14.07047435,      -13.95431981,      -14.12598438
          0,           0,        1049,      -14.03032981,      -13.88163616,      -14.10105072
          0,           0,        1050,      -13.98804001,      -13.84825747,      -14.12229934
          0,           0,        1051,      -14.09661612,      -13.96192261,      -14.22175437
          0,           0,        1052,      -14.04738001,       -13.9104386,      -14.18481798
          0,           0,        1053,      -14.03786122,      -13.92275078,      -14.17145978
          0,           0,        1054,      -14.06286521,      -13.94041168,       -14.1003115
          0,           0,        1055,      -14.04304385,      -13.90958319,      -14.14665826
          0,           0,        1056,      -14.13516132,      -14.01736198,      -14.18880436
          0,           0,        1057,      -13.98364795,      -13.85658629,      -14.10072647
          0,           0,        1058,      -14.04770114,      -13.91290892,      -14.16253261
