"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         240,      -8.717715014,      -8.566554728,      -8.214245492,      -8.161878585,       -8.17355882,      -13.20578889
          0,           0,         241,      -8.725611275,      -8.576907172,       -8.22169939,      -8.169220718,      -8.181870202,      -13.21774639
          0,           0,         242,      -8.733314396,      -8.587165373,      -8.228961258,      -8.176367289,      -8.189968204,      -13.22993773
          0,           0,         243,      -8.741033113,      -8.597394471,      -8.236360042,      -8.183605127,      -8.198098801,      -13.24199351
          0,           0,         244,      -8.748636446,      -8.607516075,      -8.243561141,       -8.19067565,       -8.20608312,      -13.25406986
          0,           0,         245,      -8.756237639,      -8.617612595,      -8.250825735,      -8.197797725,      -8.214117431,      -13.26611358
          0,           0,         246,      -8.764059083,      -8.627826523,      -8.258355815,      -8.205191081,      -8.222390431,      -13.27802796
          0,           0,         247,      -8.771781488,      -8.638024249,      -8.265674464,      -8.212415311,      -8.230510462,       -13.2901797
          0,           0,         248,       -8.77939967,      -8.648156334,      -8.272994387,      -8.219600831,      -8.238546381,      -13.30240167
          0,           0,         249,      -8.787027986,      -8.658252617,      -8.280350166,      -8.226810904,      -8.246578593,      -13.31448831
          0,           0,         250,      -8.794490286,      -8.668222869,      -8.287477054,      -8.233818239,      -8.254434742,       -13.3266649
          0,           0,         251,      -8.802116372,      -8.678248011,      -8.294881876,      -8.241075152,      -8.262523475,      -13.33870438
          0,           0,         252,      -8.809887866,      -8.688378934,      -8.302390893,       -8.24847374,      -8.270736713,      -13.35071296
          0,           0,         253,      -8.817445939,      -8.698424118,      -8.309629657,      -8.255622813,      -8.278693796,      -13.36303275
          0,           0,         254,      -8.825000205,      -8.708428742,       -8.31700129,      -8.262845839,      -8.286680656,      -13.37525521
          0,           0,         255,      -8.832496086,      -8.718365141,      -8.324258785,      -8.269976159,      -8.294575018,      -13.38741731
          0,           0,         256,      -8.839896376,      -8.728217236,      -8.331426963,      -8.277023494,      -8.302402664,      -13.39963654
          0,           0,         257,      -8.847533746,      -8.738160095,      -8.338919722,      -8.284379881,      -8.310515988,      -13.41167454
          0,           0,         258,      -8.855151592,       -8.74813733,        -8.3463018,      -8.291675142,      -8.318560849,      -13.42385804
          0,           0,         259,      -8.862602341,      -8.758029507,      -8.353566535,      -8.298834158,      -8.326439946,      -13.43624202
          0,           0,         260,      -8.870085478,       -8.76789347,      -8.360932751,      -8.306058796,      -8.334356897,        -13.448459
          0,           0,         261,      -8.877415788,      -8.777645249,       -8.36807072,      -8.313086418,      -8.342093919,      -13.46075011
          0,           0,         262,      -8.884855566,      -8.787407945,      -8.375403318,      -8.320285696,      -8.350009251,      -13.47295613
          0,           0,         263,       -8.89248408,      -8.797274651,      -8.382929239,      -8.327703156,      -8.358113469,       -13.4850428
          0,           0,         264,      -8.899913333,      -8.807079866,      -8.390185078,       -8.33488578,      -8.365966888,      -13.49745461
          0,           0,         265,      -8.907316176,      -8.816834641,      -8.397537196,      -8.342106595,      -8.373831576,      -13.50983311
          0,           0,         266,      -8.914694005,      -8.826545288,      -8.404833326,      -8.349280783,       -8.38163996,      -13.52209995
          0,           0,         267,       -8.92194159,      -8.836154679,      -8.411978577,      -8.356319962,      -8.389331376,      -13.53447316
          0,           0,         268,      -8.929430228,      -8.845831765,         -8.419457,      -8.363668495,      -8.397329136,      -13.54665076
          0,           0,         269,      -8.936936192,      -8.855562291,      -8.426889979,      -8.371022021,      -8.405303036,       -13.5588997
          0,           0,         270,      -8.944240536,      -8.865201161,      -8.434144991,      -8.378192129,      -8.413065161,      -13.57142622
          0,           0,         271,      -8.951586409,      -8.874811538,      -8.441520858,      -8.385435037,      -8.420886023,      -13.58377438
          0,           0,         272,      -8.958795443,      -8.884327971,       -8.44868666,      -8.392498978,      -8.428535222,      -13.59624179
          0,           0,         273,      -8.966086491,      -8.893831972,      -8.455995345,       -8.39968868,      -8.436332477,      -13.60865375
          0,           0,         274,      -8.973580505,      -8.903427893,      -8.463532264,      -8.407123911,      -8.444347406,      -13.62084724
          0,           0,         275,      -8.980877388,      -8.912973605,      -8.470809242,      -8.414340803,      -8.452111632,      -13.63336388
          0,           0,         276,      -8.988143025,       -8.92246555,      -8.478162469,      -8.421577662,      -8.459883696,      -13.64587892
          0,           0,         277,      -8.995392543,      -8.931924641,      -8.485475284,      -8.428777436,      -8.467608289,      -13.65825888
          0,           0,         278,      -9.002514473,      -8.941286894,      -8.492635058,      -8.435841462,      -8.475214053,      -13.67077197
          0,           0,         279,      -9.009885502,      -8.950704611,      -8.500126932,      -8.443212916,      -8.483141078,      -13.68307245
          0,           0,         280,      -9.017259806,      -8.960170054,      -8.507577653,      -8.450594527,       -8.49103281,      -13.69542038
          0,           0,         281,      -9.024429725,      -8.969545112,      -8.514850707,      -8.457794046,      -8.498711794,      -13.70806851
          0,           0,         282,      -9.031646124,      -8.978893425,      -8.522235776,      -8.465056432,      -8.506453631,      -13.72052098
          0,           0,         283,      -9.038725039,      -8.988156585,      -8.529415008,      -8.472142776,      -8.514021291,      -13.73304636
          0,           0,         284,      -9.045913762,      -8.997406874,      -8.536758997,      -8.479376137,      -8.521770206,      -13.74552607
          0,           0,         285,      -9.053286791,      -9.006736378,      -8.544313484,      -8.486841165,      -8.529719548,      -13.75779494
